Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
BeEmW,sedan,4,1996,"64,326 SAR",2002,"24,818 SAR",242176,7.2,2WD,standard,Dhahran,8,4,Red,individual,0
Geep,suv,6,1999,"122,874 SAR",2002,"69,337 SAR",64901,4.57,4WD,standard,Dammam,11,2,Black,individual,0
Toyoda,suv,4,2004,"96,902 SAR",2011,"47,639 SAR",347635,11.52,2WD,standard,Dammam,4,2,Brown,individual,0
Shevy,crossover,4,2004,"90,442 SAR",2012,"25,775 SAR",166792,5.45,2WD,standard,Jeddah,2,3,Red,individual,0
Honta,suv,6,2001,"76,094 SAR",2006,"35,434 SAR",240990,9.89,2WD,standard,Dammam,4,4,Black,individual,1
Fourd,crossover,4,2006,"112,915 SAR",2011,"50,202 SAR",93975,5.28,4WD,standard,Jeddah,4,2,Gray,individual,0
Nesshan,suv,4,2006,"141,144 SAR",2009,"87,151 SAR",154101,16.71,4WD,premium,Dammam,9,3,White,company,0
Fourd,crossover,4,1999,"81,916 SAR",2002,"46,225 SAR",20544,3.79,2WD,standard,Riyadh,5,1,White,individual,0
Geep,sedan,4,2005,"107,626 SAR",2013,"29,139 SAR",394414,8.75,2WD,premium,Makkah,2,1,Red,individual,0
Nesshan,sedan,4,2006,"56,009 SAR",2012,"26,464 SAR",57530,14.3,2WD,standard,Dhahran,7,3,Black,individual,0
Toyoda,sedan,6,2000,"71,618 SAR",2007,"41,180 SAR",54667,14.52,4WD,standard,Jeddah,2,3,Gray,individual,0
JournalMotors,sedan,6,1996,"90,056 SAR",2000,"53,000 SAR",63433,7.41,2WD,premium,Madinah,3,1,Black,individual,1
Huendae,sedan,4,2004,"53,834 SAR",2008,"34,850 SAR",169722,19.77,2WD,standard,Madinah,1,2,Black,individual,0
Nesshan,sedan,4,1998,"57,364 SAR",1999,"47,584 SAR",20746,19.8,4WD,standard,Dhahran,12,4,Black,individual,1
JournalMotors,suv,8,2001,"106,532 SAR",2007,"47,819 SAR",63850,3.6,2WD,standard,Madinah,5,3,Blue,individual,1
Honta,sedan,4,1996,"55,136 SAR",1999,"35,935 SAR",128767,23.13,4WD,standard,Makkah,4,2,White,individual,0
JournalMotors,sedan,4,1998,"66,925 SAR",2001,"41,961 SAR",62034,9.06,2WD,standard,Madinah,1,2,Gray,individual,0
Nesshan,suv,4,1995,"81,083 SAR",2001,"36,396 SAR",72501,12.29,4WD,standard,Dammam,10,4,Blue,individual,0
Wolksvagon,suv,4,1997,"101,231 SAR",2000,"76,834 SAR",56027,10.54,4WD,standard,Dammam,3,3,Black,company,0
Toyoda,sedan,4,1993,"51,956 SAR",1996,"37,088 SAR",125203,17.8,2WD,standard,Jeddah,4,2,Gray,individual,0
Huendae,suv,8,1998,"100,387 SAR",2001,"73,046 SAR",61398,8.24,2WD,premium,Madinah,2,2,Silver,company,1
Toyoda,sedan,8,2004,"90,442 SAR",2009,"51,109 SAR",67429,10.63,2WD,premium,Jeddah,4,1,Gray,company,1
JournalMotors,sedan,4,1996,"90,056 SAR",2000,"43,157 SAR",34514,6.36,2WD,premium,Dhahran,4,4,White,individual,0
Toyoda,sedan,4,2002,"86,930 SAR",2008,"44,660 SAR",191843,19.89,2WD,premium,Riyadh,8,4,Black,individual,0
Fourd,sedan,4,2005,"107,626 SAR",2006,"77,705 SAR",45229,6.48,2WD,premium,Jeddah,2,3,Black,individual,0
Masda,sedan,6,2004,"75,368 SAR",2011,"39,568 SAR",80740,9.4,2WD,premium,Riyadh,3,1,Silver,company,0
JournalMotors,sedan,8,2003,"88,668 SAR",2009,"36,010 SAR",126289,6.02,4WD,standard,Madinah,4,4,White,individual,0
JournalMotors,sedan,4,2001,"71,021 SAR",2007,"30,361 SAR",77485,10.3,2WD,standard,Dammam,5,1,Gray,individual,0
Nesshan,sedan,8,2003,"52,779 SAR",2009,"27,708 SAR",61807,14.6,2WD,standard,Madinah,3,1,White,individual,0
Fourd,sedan,6,2000,"83,554 SAR",2002,"52,150 SAR",16126,6.64,4WD,standard,Jeddah,4,2,White,individual,0
Nesshan,suv,4,2003,"79,168 SAR",2006,"49,377 SAR",52614,13.9,2WD,standard,Riyadh,9,3,Brown,individual,0
Toyoda,suv,8,2005,"98,840 SAR",2010,"55,855 SAR",85367,7.81,2WD,standard,Dhahran,13,3,White,individual,1
Fourd,suv,6,2006,"117,620 SAR",2009,"63,054 SAR",107958,3.58,2WD,standard,Dammam,10,3,Gray,individual,0
JournalMotors,suv,4,2008,"122,372 SAR",2014,"52,314 SAR",74965,4.29,2WD,standard,Jeddah,10,2,White,company,0
Fourd,suv,8,2001,"127,838 SAR",2007,"54,650 SAR",80498,5.17,4WD,standard,Dhahran,13,2,Gray,individual,0
JournalMotors,crossover,4,1994,"89,033 SAR",2003,"25,374 SAR",215627,8.82,4WD,standard,Madinah,2,3,White,individual,0
Fourd,sedan,4,2005,"92,251 SAR",2008,"51,927 SAR",141653,10.97,4WD,standard,Makkah,7,2,Gray,individual,1
Nesshan,sedan,4,1998,"47,803 SAR",2006,"14,907 SAR",83646,20.4,2WD,standard,Makkah,5,1,Black,individual,0
Fourd,sedan,4,2004,"126,619 SAR",2006,"79,029 SAR",21493,7.16,4WD,premium,Jeddah,8,3,White,individual,0
Toyoda,crossover,4,2003,"91,202 SAR",2010,"52,441 SAR",65214,10.54,4WD,standard,Dhahran,3,1,Silver,individual,0
Geep,crossover,4,1997,"94,482 SAR",1999,"65,523 SAR",14089,6.49,4WD,standard,Riyadh,3,2,White,individual,0
Huendae,suv,4,1995,"67,569 SAR",1997,"44,281 SAR",85409,14.69,2WD,standard,Jeddah,4,3,White,individual,0
Honta,suv,8,1997,"70,299 SAR",1998,"53,146 SAR",9106,9.18,2WD,standard,Madinah,10,2,Red,company,0
Toyoda,suv,4,2005,"118,608 SAR",2010,"63,834 SAR",59045,6.98,4WD,standard,Dammam,7,1,Blue,individual,0
Toyoda,suv,8,2003,"114,002 SAR",2010,"58,996 SAR",71697,7.08,4WD,standard,Madinah,5,2,Black,individual,0
Masda,crossover,4,2005,"79,072 SAR",2010,"44,878 SAR",99224,19.14,4WD,standard,Dammam,9,2,White,individual,1
Fourd,crossover,6,1997,"78,735 SAR",2004,"37,399 SAR",137578,5.86,2WD,standard,Madinah,2,2,Gray,individual,0
Masda,sedan,4,2005,"54,911 SAR",2009,"34,017 SAR",43951,12.55,2WD,standard,Riyadh,2,2,White,individual,0
Honta,sedan,4,2001,"50,729 SAR",2005,"29,556 SAR",153994,15.94,2WD,standard,Riyadh,9,3,Blue,individual,0
BeEmW,suv,4,1998,"168,651 SAR",2005,"76,103 SAR",274639,4.16,4WD,premium,Dammam,3,2,Gray,individual,0
Huendae,crossover,4,1999,"58,511 SAR",2001,"42,180 SAR",97972,18.55,2WD,standard,Riyadh,4,1,Silver,individual,0
JournalMotors,crossover,8,1999,"98,299 SAR",2008,"25,213 SAR",113798,4.6,4WD,standard,Dhahran,6,1,White,company,0
Honta,suv,4,2000,"89,522 SAR",2001,"67,678 SAR",5987,13.08,4WD,standard,Jeddah,8,2,Red,individual,0
JournalMotors,sedan,6,1997,"65,612 SAR",2000,"37,024 SAR",64419,8.35,2WD,standard,Makkah,10,3,Silver,individual,0
Honta,crossover,6,2000,"71,618 SAR",2003,"49,134 SAR",24638,16.6,4WD,standard,Makkah,6,2,Gray,individual,0
Wolksvagon,crossover,4,2004,"77,522 SAR",2005,"64,027 SAR",43614,8.27,2WD,standard,Dammam,8,3,Silver,company,1
Toyoda,suv,8,2003,"95,002 SAR",2004,"74,728 SAR",15891,4.94,2WD,standard,Riyadh,8,4,Black,individual,0
Nesshan,sedan,4,1999,"68,263 SAR",2004,"40,998 SAR",95193,28.13,2WD,premium,Jeddah,3,1,Gray,individual,0
BeEmW,suv,6,1997,"118,103 SAR",1999,"77,399 SAR",22944,5.9,4WD,standard,Dammam,6,1,White,individual,1
Toyoda,suv,6,2000,"107,427 SAR",2003,"73,383 SAR",24185,8.33,4WD,standard,Jeddah,11,1,Red,company,0
JournalMotors,sedan,8,2000,"69,628 SAR",2009,"17,859 SAR",194403,4.49,2WD,standard,Dhahran,4,2,Gray,individual,0
JournalMotors,suv,6,1999,"122,874 SAR",2003,"58,884 SAR",170541,3.45,4WD,standard,Madinah,8,1,White,company,0
Toyoda,sedan,8,2002,"62,093 SAR",2011,"21,422 SAR",61696,10.6,2WD,standard,Makkah,3,1,Brown,individual,0
Toyoda,sedan,6,1998,"57,364 SAR",2002,"38,532 SAR",85372,15.44,2WD,standard,Dammam,4,3,White,individual,0
JournalMotors,crossover,8,2005,"92,251 SAR",2010,"47,850 SAR",49356,3.73,2WD,standard,Dhahran,3,1,Blue,individual,1
JournalMotors,sedan,6,1994,"74,194 SAR",1999,"32,904 SAR",114122,4.25,4WD,standard,Riyadh,8,4,Red,individual,1
Fourd,sedan,4,2004,"126,619 SAR",2012,"36,086 SAR",129612,6.25,4WD,premium,Makkah,3,1,Brown,individual,0
Shevy,sedan,4,2002,"72,441 SAR",2011,"20,594 SAR",410858,3.6,2WD,standard,Dammam,3,1,Black,individual,1
Masda,suv,4,2001,"91,313 SAR",2006,"49,856 SAR",90491,11.64,4WD,standard,Makkah,3,3,Gray,individual,0
BeEmW,sedan,4,2004,"90,442 SAR",2008,"47,904 SAR",85229,6.32,4WD,standard,Jeddah,5,3,Brown,individual,1
Wolksvagon,suv,8,2004,"162,796 SAR",2010,"84,246 SAR",106089,4.46,4WD,premium,Makkah,10,1,Black,company,0
JournalMotors,crossover,8,2005,"110,701 SAR",2007,"65,639 SAR",76804,4.66,4WD,standard,Riyadh,8,3,White,individual,0
Shevy,crossover,4,2004,"90,442 SAR",2009,"40,210 SAR",40651,5.72,2WD,standard,Dhahran,5,1,Black,individual,0
Honta,suv,8,1997,"70,299 SAR",2003,"36,814 SAR",285884,9.62,2WD,standard,Dhahran,3,2,Blue,individual,1
Mercetes,suv,4,1995,"94,597 SAR",2000,"46,614 SAR",248340,7.99,2WD,standard,Jeddah,2,2,Blue,individual,1
Toyoda,crossover,8,1996,"66,164 SAR",1998,"47,490 SAR",83139,7.39,2WD,standard,Jeddah,8,2,White,company,0
BeEmW,suv,4,2006,"164,668 SAR",2013,"73,915 SAR",120145,7.45,2WD,premium,Jeddah,8,1,Silver,company,1
Shevy,sedan,8,1994,"61,828 SAR",2000,"26,431 SAR",56211,2.49,2WD,standard,Jeddah,8,1,Brown,individual,0
Toyoda,sedan,4,2003,"63,334 SAR",2009,"36,052 SAR",52265,17.17,2WD,standard,Dammam,5,3,Gray,company,0
Shevy,suv,4,1998,"100,387 SAR",2001,"53,815 SAR",123230,4.6,2WD,standard,Makkah,6,3,Red,individual,0
Shevy,suv,4,2000,"104,443 SAR",2006,"42,416 SAR",259043,5.12,2WD,standard,Jeddah,4,2,Red,individual,0
Huendae,suv,6,2006,"84,014 SAR",2012,"37,711 SAR",237738,14.23,2WD,standard,Jeddah,7,2,Blue,individual,0
Huendae,sedan,4,2006,"78,413 SAR",2008,"59,502 SAR",26155,17.08,2WD,premium,Madinah,12,1,Black,individual,0
Toyoda,suv,4,1999,"105,321 SAR",2001,"79,575 SAR",31837,10.21,4WD,standard,Madinah,11,3,Silver,individual,0
Toyoda,suv,4,2003,"133,003 SAR",2006,"86,311 SAR",119070,6.84,2WD,premium,Dammam,11,3,Black,individual,0
JournalMotors,suv,4,2003,"155,170 SAR",2005,"102,229 SAR",78270,7.6,2WD,premium,Dammam,3,1,Red,individual,0
Masda,crossover,6,2004,"108,530 SAR",2009,"53,331 SAR",70049,6.28,4WD,premium,Dhahran,10,1,Blue,company,0
JournalMotors,crossover,4,1995,"75,678 SAR",1999,"40,084 SAR",82404,6.98,2WD,standard,Riyadh,4,1,Black,individual,1
Honta,suv,6,2009,"89,156 SAR",2016,"42,126 SAR",141788,13.9,2WD,standard,Madinah,5,1,Black,individual,0
Shevy,sedan,4,2007,"95,978 SAR",2010,"60,178 SAR",48909,13.51,4WD,standard,Dhahran,3,1,Silver,individual,0
Masda,crossover,4,2006,"80,653 SAR",2014,"25,151 SAR",172896,15.95,4WD,standard,Makkah,6,2,Black,company,0
Fourd,sedan,4,1999,"81,916 SAR",2006,"35,019 SAR",131363,9.15,4WD,standard,Madinah,9,2,White,individual,0
Nesshan,suv,4,2001,"127,838 SAR",2002,"106,310 SAR",21083,18.7,4WD,premium,Madinah,4,3,Black,individual,0
Fourd,suv,4,2003,"110,836 SAR",2008,"54,752 SAR",110784,7.31,2WD,standard,Riyadh,3,2,Gray,company,0
JournalMotors,crossover,4,2005,"129,151 SAR",2012,"55,074 SAR",268463,6.06,2WD,premium,Riyadh,7,3,Silver,individual,1
Honta,suv,6,2005,"98,840 SAR",2011,"46,701 SAR",59695,13.3,4WD,standard,Riyadh,7,3,Silver,individual,0
Fourd,crossover,4,2004,"90,442 SAR",2008,"45,623 SAR",86114,7.17,2WD,standard,Makkah,10,2,Gray,individual,0
Huendae,suv,4,1993,"64,945 SAR",1993,"51,037 SAR",756,15.09,2WD,standard,Dhahran,4,2,Silver,individual,1
JournalMotors,suv,8,1999,"122,874 SAR",2002,"77,041 SAR",29231,2.77,4WD,standard,Dhahran,1,1,Gray,individual,0
Shevy,suv,4,2004,"113,052 SAR",2009,"50,262 SAR",104837,8.69,2WD,standard,Dhahran,6,1,White,individual,0
Toyoda,sedan,6,2006,"80,653 SAR",2011,"41,237 SAR",200265,13.94,4WD,standard,Makkah,6,2,Gray,individual,0
Toyoda,suv,4,2000,"89,522 SAR",2003,"67,947 SAR",59538,10.55,2WD,standard,Makkah,3,1,Gray,individual,0
Masda,crossover,4,2000,"83,554 SAR",2005,"40,955 SAR",107890,12.89,2WD,premium,Madinah,8,4,Gray,individual,1
Honta,crossover,8,1996,"55,136 SAR",2002,"27,354 SAR",56096,10.87,2WD,standard,Madinah,8,1,Brown,individual,1
Toyoda,suv,4,1994,"111,291 SAR",1998,"71,735 SAR",151749,8.36,2WD,premium,Dammam,0,2,Silver,individual,0
Huendae,crossover,4,2007,"68,555 SAR",2010,"47,033 SAR",31171,18.98,2WD,standard,Makkah,7,1,Blue,individual,0
Toyoda,suv,4,2002,"111,767 SAR",2007,"63,494 SAR",176696,11.08,4WD,standard,Dammam,0,1,Black,company,0
Huendae,suv,4,1999,"73,139 SAR",2006,"34,558 SAR",118943,12.37,2WD,standard,Dhahran,8,2,Silver,individual,0
Masda,suv,4,1999,"102,395 SAR",2001,"78,485 SAR",34412,11.21,2WD,premium,Madinah,1,1,Gray,individual,0
Shevy,suv,8,2006,"141,144 SAR",2008,"97,883 SAR",45650,2.81,4WD,standard,Makkah,2,2,Silver,individual,0
JournalMotors,sedan,4,2007,"79,981 SAR",2008,"57,746 SAR",18381,7.52,2WD,standard,Makkah,0,4,Black,individual,0
Huendae,sedan,4,1998,"80,310 SAR",1998,"66,785 SAR",595,21.0,4WD,premium,Riyadh,2,3,Black,company,0
Shevy,crossover,4,1991,"69,914 SAR",1995,"37,031 SAR",84561,9.1,2WD,standard,Makkah,6,2,White,individual,1
JournalMotors,crossover,8,2008,"117,477 SAR",2012,"62,553 SAR",147851,3.24,4WD,standard,Jeddah,3,3,Silver,company,0
Shevy,sedan,4,2004,"75,368 SAR",2007,"42,530 SAR",53636,11.36,2WD,standard,Riyadh,4,1,Silver,individual,0
Fourd,suv,4,2007,"119,972 SAR",2013,"48,723 SAR",252034,5.36,2WD,standard,Jeddah,7,3,Blue,company,0
Fourd,sedan,4,2002,"72,441 SAR",2004,"45,101 SAR",70352,8.06,2WD,standard,Madinah,6,1,Black,company,1
Nesshan,sedan,4,2004,"64,601 SAR",2009,"33,173 SAR",189628,24.95,4WD,standard,Riyadh,4,2,Silver,company,0
Shevy,sedan,4,2009,"83,213 SAR",2014,"36,996 SAR",99782,8.62,2WD,standard,Madinah,4,2,White,individual,0
JournalMotors,crossover,8,1995,"75,678 SAR",2000,"31,964 SAR",153472,2.98,2WD,standard,Dammam,6,1,Black,company,0
Nesshan,suv,4,1995,"67,569 SAR",1999,"41,754 SAR",135374,10.59,2WD,standard,Makkah,2,1,Silver,individual,1
Fourd,sedan,4,1997,"65,612 SAR",2004,"28,049 SAR",148143,12.24,2WD,standard,Madinah,8,3,Black,individual,0
Honta,crossover,4,2007,"68,555 SAR",2011,"42,045 SAR",91470,20.57,2WD,standard,Dhahran,4,2,Blue,individual,0
Honta,sedan,4,2006,"67,211 SAR",2010,"39,159 SAR",151967,24.71,4WD,standard,Madinah,8,3,Black,individual,0
JournalMotors,sedan,4,1993,"60,616 SAR",1997,"33,975 SAR",52873,10.42,2WD,standard,Dhahran,3,2,Black,individual,0
Toyoda,crossover,4,2003,"76,001 SAR",2007,"50,923 SAR",155133,19.51,2WD,standard,Jeddah,8,2,Red,individual,1
Geep,crossover,4,2004,"151,943 SAR",2008,"80,480 SAR",80399,8.96,4WD,premium,Dhahran,11,3,Silver,individual,1
Fourd,suv,6,2000,"125,332 SAR",2005,"58,508 SAR",52138,2.16,4WD,standard,Makkah,11,2,Blue,individual,1
Toyoda,sedan,4,2008,"69,926 SAR",2013,"41,815 SAR",106727,11.63,2WD,standard,Riyadh,3,3,Gray,company,0
JournalMotors,sedan,4,2007,"134,369 SAR",2012,"59,740 SAR",98470,7.45,4WD,premium,Jeddah,7,2,Black,individual,0
Shevy,suv,4,2002,"182,553 SAR",2004,"108,243 SAR",92288,4.38,4WD,premium,Jeddah,4,3,Blue,individual,0
JournalMotors,sedan,4,2007,"95,978 SAR",2009,"66,560 SAR",19943,5.48,4WD,standard,Dammam,3,2,Silver,company,0
Honta,crossover,4,2005,"65,893 SAR",2014,"17,746 SAR",328344,12.18,2WD,standard,Jeddah,4,2,Silver,individual,0
BeEmW,sedan,6,2000,"97,480 SAR",2003,"61,119 SAR",67621,6.39,2WD,premium,Madinah,0,1,Gray,individual,0
Fourd,suv,4,1994,"155,807 SAR",1999,"69,271 SAR",104522,5.85,4WD,premium,Dhahran,5,2,Black,individual,0
JournalMotors,suv,4,2003,"110,836 SAR",2005,"69,005 SAR",77945,4.95,2WD,standard,Madinah,6,2,Gray,company,1
Toyoda,suv,6,1998,"86,046 SAR",2001,"61,716 SAR",56777,9.38,2WD,standard,Dammam,4,2,Red,company,1
Huendae,suv,4,1999,"87,767 SAR",2005,"43,543 SAR",51679,11.85,4WD,standard,Riyadh,5,2,Gray,individual,1
Masda,suv,4,2002,"108,662 SAR",2004,"74,773 SAR",86219,14.59,2WD,premium,Dhahran,6,2,Gray,individual,1
Toyoda,suv,4,2004,"135,663 SAR",2012,"44,463 SAR",363689,13.85,2WD,premium,Dammam,1,3,Black,individual,0
Nesshan,crossover,4,2001,"60,875 SAR",2002,"50,623 SAR",9911,20.36,2WD,standard,Dammam,5,1,White,company,0
Toyoda,suv,4,2000,"89,522 SAR",2004,"51,933 SAR",130962,11.09,2WD,standard,Makkah,8,1,White,individual,0
Shevy,suv,4,1990,"102,816 SAR",1991,"78,140 SAR",20518,4.25,4WD,standard,Riyadh,0,1,Black,individual,0
Honta,sedan,4,2000,"49,734 SAR",2007,"25,849 SAR",142671,15.16,2WD,standard,Dammam,5,1,White,individual,0
Honta,crossover,8,2006,"67,211 SAR",2010,"37,473 SAR",91499,12.18,2WD,standard,Dhahran,8,2,White,individual,0
Huendae,sedan,8,2001,"71,021 SAR",2007,"33,557 SAR",113013,9.8,2WD,premium,Makkah,7,2,White,individual,0
JournalMotors,crossover,6,2004,"108,530 SAR",2011,"48,974 SAR",296110,5.35,4WD,standard,Makkah,2,1,Black,individual,0
Huendae,suv,6,1994,"79,493 SAR",1998,"49,245 SAR",78405,7.33,4WD,standard,Madinah,2,2,Red,company,0
Shevy,suv,8,1995,"113,517 SAR",2001,"48,528 SAR",118511,2.6,4WD,standard,Dammam,5,2,Brown,company,0
Shevy,sedan,4,2000,"69,628 SAR",2003,"41,473 SAR",62902,3.59,2WD,standard,Dhahran,3,4,Gray,individual,0
Fourd,suv,4,2000,"104,443 SAR",2001,"71,260 SAR",39450,5.82,2WD,standard,Makkah,7,3,Gray,individual,1
Shevy,sedan,4,2004,"75,368 SAR",2006,"44,688 SAR",82010,6.0,2WD,standard,Dhahran,5,3,Gray,individual,0
Shevy,crossover,8,1997,"78,735 SAR",2002,"35,005 SAR",88196,3.05,2WD,standard,Riyadh,11,1,Silver,company,0
Huendae,sedan,6,2001,"50,729 SAR",2010,"17,577 SAR",68105,22.67,2WD,standard,Dammam,3,2,White,individual,0
Masda,crossover,4,2003,"76,001 SAR",2009,"39,900 SAR",137271,12.46,4WD,standard,Riyadh,2,2,Gray,individual,0
Mercetes,suv,6,1992,"106,969 SAR",1995,"60,362 SAR",29849,5.51,4WD,standard,Madinah,6,2,Black,company,0
JournalMotors,crossover,4,2003,"88,668 SAR",2005,"52,575 SAR",39709,4.25,2WD,standard,Madinah,7,4,Red,individual,0
Toyoda,suv,4,2000,"89,522 SAR",2004,"54,529 SAR",151401,10.93,2WD,standard,Makkah,8,3,Silver,individual,1
Masda,crossover,4,2007,"95,978 SAR",2008,"80,621 SAR",21304,11.59,2WD,premium,Jeddah,2,2,Gray,company,0
Shevy,sedan,4,2003,"73,890 SAR",2009,"30,008 SAR",270290,7.29,2WD,standard,Madinah,4,2,Silver,company,0
Nesshan,sedan,6,2007,"68,555 SAR",2008,"54,159 SAR",35185,15.22,4WD,standard,Madinah,9,1,Silver,individual,0
Fourd,sedan,6,2008,"97,897 SAR",2009,"70,681 SAR",16888,7.12,4WD,standard,Dammam,1,4,White,company,0
Shevy,crossover,8,2002,"86,930 SAR",2007,"38,552 SAR",171685,2.62,2WD,standard,Riyadh,9,1,White,individual,1
Masda,sedan,4,2005,"54,911 SAR",2009,"29,084 SAR",199684,12.04,2WD,standard,Makkah,10,3,Red,individual,0
Honta,sedan,8,2007,"95,978 SAR",2009,"76,473 SAR",43526,15.84,4WD,premium,Madinah,10,2,Gray,company,1
JournalMotors,sedan,6,2005,"76,875 SAR",2011,"34,507 SAR",140407,6.75,2WD,standard,Madinah,4,2,Black,individual,1
Fourd,sedan,4,2003,"88,668 SAR",2008,"39,421 SAR",119364,9.24,4WD,standard,Makkah,10,1,White,company,0
Huendae,crossover,4,1999,"81,916 SAR",2004,"46,492 SAR",258721,16.74,2WD,premium,Makkah,3,2,Black,individual,1
Fourd,suv,6,1996,"115,787 SAR",1998,"76,283 SAR",83553,4.83,4WD,standard,Riyadh,3,1,Black,individual,0
Toyoda,suv,8,1996,"99,246 SAR",1999,"64,405 SAR",138387,6.53,4WD,standard,Makkah,11,1,Black,company,0
Wolksvagon,sedan,4,1995,"64,866 SAR",1996,"56,125 SAR",46089,17.77,4WD,standard,Dhahran,6,3,Blue,individual,0
Toyoda,crossover,4,1993,"62,348 SAR",1994,"63,096 SAR",20456,16.31,2WD,standard,Dammam,3,3,Gray,individual,0
Nesshan,sedan,4,1999,"68,263 SAR",2000,"49,026 SAR",37520,14.73,2WD,premium,Dhahran,5,3,Gray,individual,0
JournalMotors,sedan,6,2003,"73,890 SAR",2009,"30,008 SAR",291303,3.44,2WD,standard,Riyadh,7,3,Black,individual,0
Toyoda,sedan,6,2000,"83,554 SAR",2003,"56,933 SAR",93672,10.08,2WD,premium,Jeddah,4,3,Gray,individual,1
Toyoda,sedan,6,2004,"77,522 SAR",2007,"52,955 SAR",37674,14.77,4WD,standard,Dhahran,8,1,Blue,company,0
BeEmW,crossover,4,1999,"98,299 SAR",2005,"41,917 SAR",212423,6.68,4WD,standard,Makkah,10,2,Silver,individual,1
Fourd,suv,4,1997,"118,103 SAR",2002,"52,377 SAR",109524,7.48,4WD,standard,Dhahran,6,4,Blue,individual,1
Fourd,sedan,4,2003,"73,890 SAR",2006,"43,780 SAR",58523,12.19,2WD,standard,Dammam,5,3,Red,individual,1
Shevy,sedan,4,1997,"110,229 SAR",2002,"49,007 SAR",56647,6.11,4WD,premium,Dammam,6,3,Silver,company,0
BeEmW,suv,4,2001,"106,532 SAR",2005,"56,427 SAR",90465,5.19,2WD,standard,Madinah,12,2,White,individual,1
Nesshan,suv,4,1999,"73,139 SAR",2004,"34,143 SAR",222122,13.14,2WD,standard,Jeddah,4,3,Black,individual,0
JournalMotors,sedan,4,2005,"76,875 SAR",2005,"52,582 SAR",775,10.09,2WD,standard,Dhahran,2,3,Red,individual,0
Wolksvagon,sedan,4,2001,"60,875 SAR",2002,"55,306 SAR",19819,20.06,2WD,standard,Madinah,4,4,Silver,individual,1
Shevy,sedan,8,1999,"68,263 SAR",2005,"32,424 SAR",59371,2.46,2WD,standard,Dammam,3,2,White,individual,0
JournalMotors,suv,4,2007,"201,554 SAR",2013,"95,738 SAR",62716,4.18,4WD,premium,Dhahran,3,3,White,individual,0
Shevy,crossover,8,1995,"105,949 SAR",2002,"47,557 SAR",146614,3.7,2WD,premium,Dammam,5,2,Gray,individual,1
Huendae,sedan,4,2004,"75,368 SAR",2006,"66,723 SAR",20781,16.12,2WD,premium,Makkah,2,3,Black,individual,1
Masda,sedan,4,2006,"56,009 SAR",2007,"47,047 SAR",18964,11.53,2WD,standard,Madinah,3,3,Black,individual,0
Huendae,crossover,8,1995,"75,678 SAR",2000,"37,095 SAR",223568,9.18,2WD,premium,Riyadh,4,3,White,individual,1
BeEmW,crossover,4,2000,"100,265 SAR",2004,"48,049 SAR",166957,8.8,4WD,standard,Dammam,5,2,Gray,individual,0
Honta,sedan,8,1994,"44,163 SAR",2001,"22,953 SAR",150862,16.88,2WD,standard,Dammam,8,3,Black,individual,0
Honta,suv,6,1998,"86,046 SAR",2000,"59,210 SAR",92285,11.31,4WD,standard,Dhahran,7,1,Red,individual,1
JournalMotors,suv,4,2001,"149,145 SAR",2003,"108,603 SAR",40837,5.6,2WD,premium,Madinah,1,2,Gray,individual,1
Fourd,crossover,4,2005,"110,701 SAR",2010,"54,549 SAR",197902,8.26,4WD,standard,Jeddah,2,1,Gray,individual,1
Fourd,sedan,4,1995,"63,065 SAR",2001,"26,960 SAR",75953,11.3,2WD,standard,Dammam,7,2,Red,individual,0
Toyoda,crossover,4,1997,"67,487 SAR",1998,"53,085 SAR",33154,12.75,2WD,standard,Makkah,4,3,Gray,individual,0
Shevy,sedan,6,2004,"90,442 SAR",2009,"40,210 SAR",42296,7.41,4WD,standard,Madinah,4,3,Black,individual,0
Shevy,sedan,4,2003,"103,447 SAR",2003,"66,866 SAR",1159,4.52,2WD,premium,Madinah,8,3,White,individual,1
Fourd,crossover,4,2006,"94,096 SAR",2011,"44,159 SAR",103013,8.55,2WD,standard,Makkah,3,4,White,individual,0
Geep,suv,6,1995,"158,924 SAR",1997,"94,232 SAR",96621,4.35,4WD,premium,Jeddah,4,2,Silver,individual,0
Masda,sedan,6,2005,"92,251 SAR",2012,"45,768 SAR",127510,7.54,4WD,premium,Riyadh,12,2,White,individual,1
Shevy,suv,8,1997,"98,419 SAR",2003,"42,074 SAR",63662,4.94,2WD,standard,Jeddah,5,2,Silver,individual,0
Toyoda,crossover,4,2003,"91,202 SAR",2008,"54,538 SAR",50253,14.79,4WD,standard,Dammam,1,1,Silver,individual,0
BeEmW,crossover,4,2003,"106,402 SAR",2005,"69,731 SAR",15226,5.81,4WD,standard,Madinah,5,2,Brown,individual,1
Huendae,sedan,4,1994,"61,828 SAR",1998,"39,815 SAR",77453,18.35,2WD,premium,Riyadh,10,3,Black,individual,1
Toyoda,crossover,4,2001,"87,660 SAR",2006,"54,491 SAR",107874,16.68,4WD,standard,Jeddah,8,2,Gray,individual,1
Fourd,sedan,4,2001,"85,225 SAR",2002,"55,379 SAR",41424,9.83,4WD,standard,Riyadh,13,2,White,individual,0
